"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","House_Age_Yrs","RemodAdd_Age_Yrs","Garage_Age_Yrs","SalePrice","RoofMatl_WdShngl","FireplaceQu_Ex","HeatingQC_Ex","GarageQual_abv_avg","PoolQC_Ex","Heating_Gas","SaleCondition_Partial","OverallQual2_x_GarageCars","OverallQual2_x_TotRmsAbvGrd_log","OverallQual2_x_GrLivArea","OverallQual2_x_LotArea_log","OverallQual_2"
"663","20","RL",120,13560,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,"Hip","Wd Sdng","Wd Sdng","BrkFace",216,"TA","TA","CBlock","Fa","Fa","No","Unf",0,"Unf",0,1392,1392,"Y","SBrkr",1392,0,0,1392,1,0,1,0,2,1,"TA",5,"Maj2",2,"Attchd","RFn",2,576,"TA","Y",0,0,240,0,0,0,"NoF","NoM",0,"7","2009","WD",41,41,41,110000,0,0,0,1,0,1,0,72,57.9397648476276,50112,342.535664213798,36
"664","85","RL",90,10012,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",4,5,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",920,"Rec",180,38,1138,"Y","SBrkr",1181,0,0,1181,1,0,2,0,3,1,"TA",6,"Typ",0,"Detchd","RFn",2,588,"TA","Y",0,0,180,0,0,0,"MnPrv","NoM",0,"4","2008","WD",36,36,34,137500,0,0,0,1,0,1,0,32,28.6681515076489,18896,147.384634440827,16
"665","20","RL",49,20896,"Pave","NoA","IR2","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1721,"Unf",0,356,2077,"Y","SBrkr",2097,0,0,2097,1,0,1,1,1,1,"Ex",8,"Typ",1,"Attchd","Fin",3,1134,"TA","Y",192,267,0,0,0,0,"NoF","NoM",0,"1","2006","New",1,0,1,423000,0,1,1,1,0,1,1,192,133.084258667509,134208,636.628034052874,64
"666","60","RL",106,11194,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,"Gable","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1406,1406,"Y","SBrkr",1454,482,0,1936,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd","RFn",2,504,"TA","Y",188,124,0,0,0,0,"NoF","NoM",0,"11","2006","WD",6,6,6,230500,0,0,1,1,0,1,0,128,124.53824953954,123904,596.680524764884,64
"667","60","RL",0,18450,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,"Flat","Plywood","Plywood","BrkCmn",113,"TA","Gd","CBlock","Gd","TA","No","LwQ",187,"Rec",723,111,1021,"Y","SBrkr",1465,915,0,2380,0,0,2,1,3,1,"TA",7,"Sev",1,"CarPort","Unf",2,596,"TA","Y",0,265,0,0,0,0,"NoF","NoM",0,"8","2007","WD",42,28,42,129000,0,0,0,1,0,1,0,72,70.0527653659913,85680,353.621507380872,36
"668","20","RL",65,8125,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,"Gable","HdBoard","HdBoard","BrkFace",258,"TA","TA","PConc","Gd","TA","No","GLQ",1138,"Unf",0,270,1408,"Y","SBrkr",1679,0,0,1679,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd","RFn",2,575,"TA","Y",224,42,0,0,0,0,"NoF","NoM",0,"10","2008","WD",14,10,14,193500,0,0,1,1,0,1,0,72,70.0527653659913,60444,324.097236259126,36
"669","20","RL",0,14175,"Pave","NoA","Reg","Bnk","AllPub","Corner","Mod","Sawyer","Norm","Norm","1Fam","1Story",5,6,"Gable","CemntBd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",988,"Unf",0,200,1188,"Y","SBrkr",1437,0,0,1437,1,0,1,1,3,1,"TA",6,"Min2",1,"Detchd","Unf",2,576,"TA","Y",304,0,0,0,0,0,"NoF","NoM",0,"11","2006","WD",50,19,7,168000,0,0,0,1,0,1,0,50,44.7939867307014,35925,238.980878214899,25
"670","30","RL",80,11600,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",4,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,700,700,"Y","SBrkr",1180,0,0,1180,0,0,1,0,2,1,"Fa",5,"Typ",1,"Detchd","Unf",1,252,"Fa","Y",0,0,67,0,0,0,"NoF","NoM",0,"7","2006","WD",84,56,84,137500,0,0,1,1,0,1,0,16,25.7510065989456,18880,149.740166033511,16
"671","60","RL",64,8633,"Pave","NoA","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",193,"Unf",0,545,738,"Y","SBrkr",738,738,0,1476,1,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd","Fin",2,540,"TA","Y",100,35,0,0,0,0,"NoF","NoM",0,"2","2009","WD",4,4,4,173500,0,0,1,1,0,1,0,72,70.0527653659913,53136,326.280504536479,36
"672","70","RH",54,6629,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",6,6,"Gambrel","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",551,"Unf",0,121,672,"N","SBrkr",697,672,0,1369,1,0,2,0,3,1,"TA",6,"Typ",0,"Detchd","Unf",1,300,"TA","Y",147,0,0,0,0,0,"NoF","NoM",0,"7","2009","WD",84,59,79,103600,0,0,0,1,0,1,0,36,64.50334089221,49284,316.77153272069,36
"673","20","RL",0,11250,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",6,6,"Gable","Plywood","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","ALQ",767,"Unf",0,441,1208,"Y","SBrkr",1208,0,0,1208,1,0,1,1,3,1,"TA",6,"Typ",1,"Attchd","RFn",2,546,"TA","Y",198,42,0,0,0,0,"NoF","NoM",0,"6","2006","WD",29,29,29,165000,0,0,0,1,0,1,0,72,64.50334089221,43488,335.812442674772,36
"674","20","RL",110,14442,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,7,"Hip","CemntBd","CmentBd","BrkFace",106,"TA","TA","PConc","TA","TA","No","GLQ",1186,"Unf",0,291,1477,"Y","SBrkr",1839,0,0,1839,1,0,2,0,3,1,"Gd",7,"Typ",2,"Attchd","Fin",2,416,"TA","Y",0,87,0,0,200,0,"NoF","NoM",0,"6","2007","WD",50,3,50,257500,0,0,1,1,0,1,0,72,70.0527653659913,66204,344.804252652401,36
"675","20","RL",80,9200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",892,"Unf",0,244,1136,"Y","SBrkr",1136,0,0,1136,1,0,1,0,3,1,"TA",5,"Typ",1,"Attchd","RFn",1,384,"TA","Y",426,0,0,0,0,0,"NoF","NoM",0,"7","2008","WD",43,43,43,140000,0,0,0,1,0,1,0,36,57.9397648476276,40896,328.570515469337,36
"676","160","RL",24,2289,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,"Gable","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",311,"Unf",0,544,855,"Y","SBrkr",855,586,0,1441,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd","Unf",2,440,"TA","Y",28,0,0,0,0,0,"NoF","NoM",0,"4","2009","WD",31,31,31,148500,0,0,0,1,0,1,0,72,70.0527653659913,51876,278.491331518292,36
"677","70","RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,2,"Gable","AsbShng","Stucco","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,1095,1095,"N","SBrkr",1095,679,0,1774,1,0,2,0,4,2,"TA",8,"Min2",0,"2Types","Unf",3,779,"Fa","N",0,0,90,0,0,0,"NoF","NoM",0,"5","2006","WD",106,56,86,87000,0,0,0,0,0,1,0,48,33.2710646668774,28384,146.712294039295,16
"678","30","RL",52,9022,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,768,768,"Y","SBrkr",792,0,0,792,0,0,1,0,2,1,"Gd",5,"Typ",0,"Detchd","Unf",1,240,"Fa","N",316,0,120,0,0,0,"NoF","NoM",0,"5","2009","WD",85,3,85,109500,0,0,1,0,0,1,0,25,40.2359478108525,19800,227.685532949209,25
"679","20","RL",80,11844,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,"Hip","VinylSd","VinylSd","Stone",464,"Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Unf",0,2046,2046,"Y","SBrkr",2046,0,0,2046,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd","Fin",3,834,"TA","Y",322,82,0,0,0,0,"NoF","NoM",0,"7","2009","New",1,1,1,372500,0,0,1,1,0,1,1,192,124.53824953954,130944,600.292908110175,64
"680","20","RL",0,9945,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"Hip","Wd Sdng","Wd Sdng","BrkFace",57,"TA","TA","CBlock","TA","TA","No","Rec",827,"Unf",0,161,988,"Y","SBrkr",988,0,0,988,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd","Unf",2,572,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"10","2007","WD",46,46,44,128500,0,0,0,1,0,1,0,50,40.2359478108525,24700,230.120629782202,25
"681","120","RL",50,8012,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",543,"BLQ",119,261,923,"Y","SBrkr",923,0,0,923,0,0,2,0,2,1,"TA",5,"Typ",1,"Attchd","RFn",1,264,"TA","Y",80,0,0,0,0,0,"NoF","NoM",0,"5","2010","WD",30,30,30,143000,0,0,0,1,0,1,0,36,57.9397648476276,33228,323.593045084286,36
"682","50","RH",55,4500,"Pave","Pave","IR2","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,5,"Gable","VinylSd","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",182,"Unf",0,611,793,"Y","SBrkr",848,672,0,1520,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd","Unf",1,281,"TA","Y",0,0,56,0,0,0,"NoF","NoM",0,"7","2009","WD",77,9,41,159434,0,0,1,1,0,1,0,25,44.7939867307014,38000,210.29581689396,25
"683","120","RL",0,2887,"Pave","NoA","Reg","HLS","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1003,"Unf",0,288,1291,"Y","SBrkr",1291,0,0,1291,1,0,1,0,2,1,"Gd",6,"Typ",1,"Attchd","Unf",2,431,"TA","Y",307,0,0,0,0,0,"NoF","NoM",0,"11","2008","WD",12,11,12,173000,0,0,1,1,0,1,0,72,64.50334089221,46476,286.847034467866,36
"684","20","RL",90,11248,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,"Hip","VinylSd","VinylSd","Stone",215,"Gd","TA","PConc","Gd","TA","Av","GLQ",1059,"Unf",0,567,1626,"Y","SBrkr",1668,0,0,1668,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd","Fin",3,702,"TA","Y",257,45,0,0,0,0,"NoF","NoM",0,"7","2007","WD",5,5,5,285000,0,0,1,1,0,1,0,243,157.61872207348,135108,755.563594738086,81
"685","60","RL",58,16770,"Pave","NoA","IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1195,1195,"Y","SBrkr",1195,644,0,1839,0,0,2,1,4,1,"TA",7,"Typ",0,"Attchd","Fin",2,486,"TA","Y",0,81,0,0,0,0,"NoF","NoM",0,"6","2010","WD",12,12,12,221000,0,0,0,1,0,1,0,98,95.3495973037104,90111,476.639995886045,49
"686","160","RL",0,5062,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","2Story",7,5,"Gable","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Mn","GLQ",828,"LwQ",182,180,1190,"Y","SBrkr",1190,900,0,2090,1,0,2,0,3,1,"Gd",6,"Min1",1,"Attchd","Fin",2,577,"TA","Y",219,0,0,0,0,0,"NoF","NoM",0,"9","2007","WD",23,23,23,207500,0,0,0,1,0,1,0,98,87.7962139921747,102410,417.946330114148,49
"687","60","FV",84,10207,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,6,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,874,874,"Y","SBrkr",874,887,0,1761,0,0,3,0,3,1,"Gd",7,"Typ",0,"Attchd","Fin",2,578,"TA","Y",144,105,0,0,0,0,"NoF","NoM",0,"8","2007","New",0,0,0,227875,0,0,1,1,0,1,1,98,95.3495973037104,86289,452.310622881771,49
"688","160","FV",0,5105,"Pave","NoA","IR2","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",239,"Unf",0,312,551,"Y","SBrkr",551,551,0,1102,0,0,2,1,2,1,"Gd",4,"Typ",0,"Detchd","Unf",2,480,"TA","Y",0,60,0,0,0,0,"NoF","NoM",0,"3","2007","WD",3,3,3,148800,0,0,1,1,0,1,0,98,67.9284236948746,53998,418.36081079934,49
"689","20","RL",60,8089,"Pave","NoA","Reg","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,6,"Gable","MetalSd","MetalSd","BrkFace",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",945,"Unf",0,474,1419,"Y","SBrkr",1419,0,0,1419,1,0,2,0,2,1,"Gd",7,"Typ",1,"Attchd","RFn",2,567,"TA","Y",140,0,0,0,0,0,"NoF","NoM",0,"10","2007","New",0,0,0,392000,0,0,1,1,0,1,1,128,124.53824953954,90816,575.888665153149,64
"690","120","RL",61,7577,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,"Gable","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",20,"Unf",0,1342,1362,"Y","SBrkr",1362,0,0,1362,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd","RFn",2,460,"TA","Y",192,28,0,0,0,0,"NoF","NoM",0,"6","2007","WD",2,1,2,194700,0,0,1,1,0,1,0,72,64.50334089221,49032,321.583414389529,36
"691","120","RM",0,4426,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,"Gable","VinylSd","VinylSd","BrkFace",147,"Gd","TA","PConc","Gd","TA","Gd","GLQ",697,"Unf",0,151,848,"Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",3,"Typ",1,"Attchd","RFn",2,420,"TA","Y",149,0,0,0,0,0,"NoF","NoM",0,"5","2008","WD",4,4,4,141000,0,0,1,1,0,1,0,72,39.5500423920519,30528,302.229054741996,36
"692","60","RL",104,21535,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,6,"Gable","HdBoard","HdBoard","BrkFace",1170,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1455,"Unf",0,989,2444,"Y","SBrkr",2444,1872,0,4316,0,1,3,1,4,1,"Ex",10,"Typ",2,"Attchd","Fin",3,832,"TA","Y",382,50,0,0,0,0,"NoF","NoM",0,"1","2007","WD",13,12,13,755000,1,1,1,1,0,1,0,300,230.258509299405,431600,997.743479748821,100
"693","60","RL",42,26178,"Pave","NoA","IR1","Lvl","AllPub","Inside","Mod","Timber","Norm","Norm","1Fam","2Story",7,5,"Hip","MetalSd","MetalSd","BrkFace",293,"Gd","TA","PConc","Gd","TA","Gd","GLQ",965,"Unf",0,245,1210,"Y","SBrkr",1238,1281,0,2519,1,0,2,1,4,1,"Gd",9,"Typ",2,"Attchd","RFn",2,628,"TA","Y",320,27,0,0,0,0,"NoF","NoM",0,"4","2006","WD",17,16,17,335000,0,0,1,1,0,1,0,98,107.664004289475,123431,498.461057475232,49
"694","30","RL",60,5400,"Pave","NoA","Reg","Lvl","AllPub","Corner","Sev","OldTown","Norm","Norm","1Fam","1Story",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1073,1073,"Y","SBrkr",1073,0,0,1073,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",1,326,"TA","Y",0,0,112,0,0,0,"NoF","NoM",0,"12","2006","WD",85,38,38,108480,0,0,1,1,0,1,0,25,34.6573590279973,26825,214.853855813809,25
"695","50","RM",51,6120,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,927,927,"Y","SBrkr",1067,472,0,1539,0,0,1,1,3,1,"TA",5,"Typ",0,"Detchd","Unf",2,576,"TA","Y",112,0,0,0,0,0,"MnPrv","NoM",0,"4","2009","WD",73,59,14,141500,0,0,0,1,0,1,0,50,40.2359478108525,38475,217.982934387659,25
"696","20","RL",54,13811,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,6,"Gable","HdBoard","HdBoard","BrkFace",72,"TA","TA","CBlock","Gd","Gd","No","GLQ",980,"LwQ",40,92,1112,"Y","SBrkr",1137,0,0,1137,1,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd","Unf",2,551,"TA","Y",125,0,0,0,0,0,"NoF","NoM",0,"7","2006","WD",19,19,19,176000,0,0,0,1,0,1,0,72,57.9397648476276,40932,343.195943582805,36
"697","30","RM",50,6000,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",616,"Unf",0,0,616,"Y","SBrkr",616,0,0,616,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",1,205,"TA","Y",0,0,129,0,0,0,"NoF","NoM",0,"6","2006","WD",85,56,85,89000,0,0,0,1,0,1,0,25,34.6573590279973,15400,217.487868705255,25
"698","20","RL",57,6420,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Ex","Gd","Mn","LwQ",210,"ALQ",551,219,980,"Y","FuseA",1148,0,0,1148,0,1,1,0,2,1,"TA",6,"Typ",0,"Detchd","Unf",1,308,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"9","2006","WD",54,54,54,123500,0,0,0,1,0,1,0,25,44.7939867307014,28700,219.1793349171,25
"699","20","RL",65,8450,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",553,"BLQ",117,224,894,"Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,"Detchd","Unf",1,336,"TA","Y",416,144,0,0,0,0,"MnPrv","NoM",0,"4","2010","WD",45,1,37,138500,0,0,1,1,0,1,0,25,40.2359478108525,22350,226.04804300878,25
"700","120","FV",59,4282,"Pave","Pave","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",16,"Unf",0,1375,1391,"Y","SBrkr",1391,0,0,1391,0,0,2,0,2,1,"Gd",5,"Typ",0,"Attchd","RFn",2,530,"TA","Y",156,158,0,0,0,0,"NoF","NoM",0,"7","2008","WD",4,4,4,196000,0,0,1,1,0,1,0,98,78.8624577092709,68159,409.746597988332,49
"701","20","RL",85,14331,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,"Hip","VinylSd","VinylSd","BrkFace",630,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",0,526,1800,"Y","SBrkr",1800,0,0,1800,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd","Fin",3,765,"TA","Y",270,78,0,0,0,0,"NoF","NoM",0,"5","2006","WD",4,4,4,312500,0,0,1,1,0,1,0,192,124.53824953954,115200,612.491539331717,64
"702","20","RL",80,9600,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,"Hip","HdBoard","HdBoard","BrkFace",168,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1164,1164,"Y","SBrkr",1164,0,0,1164,0,0,1,1,3,1,"TA",6,"Typ",0,"Attchd","Unf",2,528,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"7","2006","COD",37,37,37,140000,0,0,0,1,0,1,0,98,87.7962139921747,57036,449.30640049534,49
"703","60","RL",82,12438,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",8,5,"Hip","VinylSd","VinylSd","BrkFace",466,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1234,1234,"Y","SBrkr",1264,1312,0,2576,0,0,2,1,4,1,"Ex",10,"Typ",1,"BuiltIn","Fin",3,666,"TA","Y",324,100,0,0,0,0,"NoF","NoM",0,"7","2006","New",0,0,0,361919,0,0,1,1,0,1,1,192,147.365445951619,164864,603.424741226485,64
"704","190","RM",76,7630,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2Story",5,9,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Unf",0,360,360,"Y","SBrkr",1032,780,0,1812,0,0,2,0,4,2,"Gd",8,"Typ",1,"Detchd","Unf",2,672,"TA","N",344,0,40,0,0,0,"MnPrv","NoM",0,"5","2010","WD",110,14,11,140000,0,0,0,1,0,1,0,50,51.9860385419959,45300,223.496078106963,25
"705","20","RL",70,8400,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",109,"Gd","TA","PConc","Gd","TA","Av","GLQ",712,"Unf",0,761,1473,"Y","SBrkr",1484,0,0,1484,1,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd","RFn",2,606,"TA","Y",0,35,0,144,0,0,"NoF","NoM",0,"5","2010","WD",6,5,6,213000,0,0,1,1,0,1,0,98,95.3495973037104,72716,442.763362256739,49
"706","190","RM",70,5600,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","2Story",4,5,"Hip","VinylSd","Wd Shng","None",0,"Fa","Fa","Slab","NoB","NoB","NoB","NoB",0,"NoB",0,0,0,"N","SBrkr",372,720,0,1092,0,0,2,0,3,2,"Fa",7,"Mod",0,"NoG","NoG",0,0,"NoG","N",0,0,0,0,0,0,"NoF","Othr",3500,"7","2010","WD",80,60,0,55000,0,0,0,0,0,1,0,0,31.134562384885,17472,138.088350027572,16
"707","20","RL",0,115149,"Pave","NoA","IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,5,"Gable","Plywood","Plywood","Stone",351,"TA","TA","CBlock","Gd","TA","Gd","GLQ",1219,"Unf",0,424,1643,"Y","SBrkr",1824,0,0,1824,1,0,2,0,2,1,"Gd",5,"Typ",2,"Attchd","Unf",2,739,"TA","Y",380,48,0,0,0,0,"NoF","NoM",0,"6","2007","WD",36,5,36,302000,0,0,0,1,0,1,0,98,78.8624577092709,89376,571.04512882343,49
"708","120","RL",48,6240,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,"Hip","MetalSd","MetalSd","BrkFace",176,"Gd","TA","PConc","Gd","TA","No","GLQ",863,"Unf",0,461,1324,"Y","SBrkr",1324,0,0,1324,1,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd","Fin",2,550,"TA","Y",192,38,0,0,0,0,"NoF","NoM",0,"12","2009","WD",3,3,3,254000,0,0,1,1,0,1,0,128,114.672606030596,84736,559.279069527262,64
"709","60","RL",65,9018,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Hip","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,728,728,"Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd","Fin",2,400,"TA","Y",100,24,0,0,0,0,"NoF","NoM",0,"7","2007","New",0,0,0,179540,0,0,1,1,0,1,1,98,101.892635542312,71344,446.24191509007,49
